business_id,business_name,plan_tier,seats,mrr,signup_date,renewal_date,is_power_user_seed
BUS-005394,Stellar Logistics,Free,1,0.0,2025-11-09,2026-11-09,False
BUS-005395,Globex Consulting,Premium,15,205.36,2024-08-17,2026-08-17,False
BUS-005396,Bright Health,Mid,12,33.55,2025-12-12,2026-12-12,False
BUS-005397,Globex Studios,Mid,5,43.18,2025-09-26,2026-09-26,False
BUS-005398,Harbor Supply,Free,1,0.0,2025-04-06,2027-04-06,False
BUS-005399,Nova Foods,Premium,99,274.14,2023-11-11,2026-11-10,False
BUS-005400,Summit Logistics,Mid,17,90.38,2024-02-08,2027-02-07,False
BUS-005401,Initech Bakery,Premium,20,156.81,2025-02-13,2027-02-13,False
BUS-005402,Acme Bakery,Premium,71,324.34,2024-07-16,2026-07-16,False
BUS-005403,Acme Foods,Free,1,0.0,2025-06-13,2026-06-13,False
BUS-005404,Bright Labs,Free,2,0.0,2024-04-11,2027-04-11,False
BUS-005405,Cobalt Supply,Premium,19,303.66,2023-06-06,2026-06-05,False
BUS-005406,Iron Auto,Free,3,0.0,2023-07-24,2026-07-23,False
BUS-005407,Initech Supply,Mid,5,55.07,2023-10-07,2026-10-06,True
BUS-005408,Cobalt Logistics,Mid,6,38.24,2026-03-12,2027-03-12,False
BUS-005409,Harbor Works,Free,3,0.0,2026-01-12,2027-01-12,False
BUS-005410,Stellar Trading,Premium,13,722.46,2024-03-19,2027-03-19,False
BUS-005411,Acme Auto,Free,2,0.0,2026-03-19,2027-03-19,False
BUS-005412,Quantum Studios,Mid,7,58.18,2024-02-12,2027-02-11,False
BUS-005413,Globex Labs,Premium,41,280.92,2023-10-03,2026-10-02,False
BUS-005414,Acme Labs,Free,3,0.0,2024-07-22,2026-07-22,False
BUS-005415,Bright Retail,Mid,16,93.92,2024-10-20,2026-10-20,False
BUS-005416,Stellar Labs,Free,1,0.0,2024-09-01,2026-09-01,False
BUS-005417,Stellar Consulting,Mid,9,53.64,2023-08-03,2026-08-02,False
BUS-005418,Cobalt Consulting,Free,2,0.0,2026-04-24,2027-04-24,False
BUS-005419,Pioneer Media,Free,2,0.0,2025-07-19,2026-07-19,False
BUS-005420,Umbra Group,Mid,8,52.15,2025-09-16,2026-09-16,False
BUS-005421,Quantum Group,Mid,6,94.35,2023-06-06,2026-06-05,False
BUS-005422,Cobalt Retail,Free,3,0.0,2025-03-08,2027-03-08,False
BUS-005423,Nova Foods,Free,3,0.0,2025-04-05,2027-04-05,False
BUS-005424,Quantum Group,Free,1,0.0,2024-11-22,2026-11-22,False
BUS-005425,Summit Group,Free,2,0.0,2023-06-07,2026-06-06,False
BUS-005426,Bright Partners,Free,2,0.0,2023-06-10,2026-06-09,False
BUS-005427,Cobalt Logistics,Premium,44,208.96,2025-01-17,2027-01-17,False
BUS-005428,Umbra Works,Free,2,0.0,2025-01-23,2027-01-23,False
BUS-005429,Cobalt Supply,Free,1,0.0,2023-11-11,2026-11-10,False
BUS-005430,Summit Labs,Free,2,0.0,2024-05-01,2027-05-01,False
BUS-005431,Cedar Logistics,Free,1,0.0,2024-10-30,2026-10-30,False
BUS-005432,Summit Retail,Free,1,0.0,2025-09-16,2026-09-16,False
BUS-005433,Umbra Bakery,Mid,17,34.79,2024-01-07,2027-01-06,False
BUS-005434,Apex Logistics,Free,1,0.0,2025-03-24,2027-03-24,False
BUS-005435,Apex Labs,Free,3,0.0,2025-05-29,2027-05-29,False
BUS-005436,Pioneer Builders,Mid,8,53.78,2024-10-29,2026-10-29,False
BUS-005437,Quantum Supply,Free,2,0.0,2023-07-14,2026-07-13,False
BUS-005438,Cobalt Works,Free,2,0.0,2025-01-15,2027-01-15,False
BUS-005439,Stellar Health,Free,2,0.0,2026-03-10,2027-03-10,False
BUS-005440,Cedar Media,Premium,96,313.61,2024-07-29,2026-07-29,False
BUS-005441,Quantum Labs,Mid,8,77.22,2023-12-18,2026-12-17,True
BUS-005442,Nova Studios,Premium,21,510.58,2024-01-08,2027-01-07,False
BUS-005443,Apex Partners,Free,1,0.0,2025-02-07,2027-02-07,False
BUS-005444,Iron Retail,Premium,97,225.42,2025-10-14,2026-10-14,False
BUS-005445,Pioneer Trading,Free,3,0.0,2025-01-15,2027-01-15,False
BUS-005446,Acme Retail,Premium,51,652.64,2023-10-24,2026-10-23,False
BUS-005447,Bright Auto,Free,3,0.0,2025-11-11,2026-11-11,False
BUS-005448,Stellar Group,Free,1,0.0,2025-12-13,2026-12-13,False
BUS-005449,Cedar Builders,Mid,15,48.17,2026-03-26,2027-03-26,False
BUS-005450,Iron Trading,Free,3,0.0,2023-09-07,2026-09-06,False
BUS-005451,Cobalt Media,Free,2,0.0,2025-05-16,2027-05-16,False
BUS-005452,Vertex Auto,Mid,12,53.48,2025-08-23,2026-08-23,False
BUS-005453,Bright Media,Free,3,0.0,2024-03-03,2027-03-03,False
BUS-005454,Pioneer Group,Free,1,0.0,2023-09-03,2026-09-02,False
BUS-005455,Acme Labs,Free,2,0.0,2025-05-24,2027-05-24,False
BUS-005456,Iron Retail,Free,3,0.0,2025-12-19,2026-12-19,False
BUS-005457,Harbor Consulting,Free,2,0.0,2024-09-29,2026-09-29,False
BUS-005458,Bright Retail,Free,3,0.0,2025-09-06,2026-09-06,False
BUS-005459,Cobalt Logistics,Mid,16,41.36,2024-10-11,2026-10-11,False
BUS-005460,Acme Works,Mid,13,89.66,2026-01-16,2027-01-16,True
BUS-005461,Harbor Works,Mid,4,38.78,2024-09-30,2026-09-30,False
BUS-005462,Globex Builders,Free,1,0.0,2024-12-30,2026-12-30,False
BUS-005463,Initech Health,Premium,82,331.04,2024-10-04,2026-10-04,False
BUS-005464,Harbor Auto,Free,3,0.0,2024-12-18,2026-12-18,False
BUS-005465,Cobalt Consulting,Mid,15,99.75,2025-03-17,2027-03-17,False
BUS-005466,Cobalt Bakery,Mid,15,63.03,2024-04-29,2027-04-29,False
BUS-005467,Apex Builders,Mid,3,94.28,2024-01-06,2027-01-05,False
BUS-005468,Nova Logistics,Mid,14,63.06,2025-11-16,2026-11-16,False
BUS-005469,Cedar Logistics,Mid,16,99.15,2023-09-18,2026-09-17,False
BUS-005470,Umbra Group,Premium,10,442.58,2025-08-30,2026-08-30,False
BUS-005471,Cedar Builders,Free,2,0.0,2024-02-03,2027-02-02,False
BUS-005472,Umbra Foods,Free,3,0.0,2025-11-18,2026-11-18,False
BUS-005473,Pioneer Health,Free,3,0.0,2023-10-11,2026-10-10,False
BUS-005474,Stellar Media,Free,2,0.0,2023-08-06,2026-08-05,False
BUS-005475,Summit Partners,Premium,33,294.71,2023-08-20,2026-08-19,False
BUS-005476,Umbra Studios,Free,1,0.0,2023-09-17,2026-09-16,False
BUS-005477,Umbra Consulting,Free,1,0.0,2024-06-19,2026-06-19,False
BUS-005478,Vertex Consulting,Free,3,0.0,2026-03-02,2027-03-02,False
BUS-005479,Bright Supply,Free,3,0.0,2026-01-01,2027-01-01,False
BUS-005480,Bright Auto,Free,1,0.0,2025-07-05,2026-07-05,False
BUS-005481,Pioneer Works,Premium,36,479.59,2025-02-18,2027-02-18,False
BUS-005482,Nova Bakery,Free,2,0.0,2024-01-31,2027-01-30,False
BUS-005483,Cobalt Labs,Mid,3,88.04,2025-04-13,2027-04-13,False
BUS-005484,Quantum Partners,Mid,14,71.56,2026-03-22,2027-03-22,False
BUS-005485,Bright Group,Free,1,0.0,2023-05-20,2027-05-19,False
BUS-005486,Globex Foods,Mid,12,45.74,2026-02-19,2027-02-19,False
BUS-005487,Bright Partners,Free,2,0.0,2025-06-22,2026-06-22,False
BUS-005488,Vertex Group,Mid,11,60.82,2024-01-17,2027-01-16,False
BUS-005489,Cedar Media,Free,2,0.0,2024-09-25,2026-09-25,False
BUS-005490,Bright Partners,Free,2,0.0,2025-08-05,2026-08-05,False
BUS-005491,Initech Consulting,Free,3,0.0,2024-10-16,2026-10-16,False
BUS-005492,Cobalt Partners,Free,2,0.0,2024-10-26,2026-10-26,False
BUS-005493,Harbor Studios,Mid,3,90.14,2026-02-11,2027-02-11,False
BUS-005494,Quantum Trading,Mid,3,43.01,2025-05-02,2027-05-02,False
BUS-005495,Cedar Auto,Free,3,0.0,2024-02-28,2027-02-27,False
BUS-005496,Quantum Foods,Free,2,0.0,2023-11-09,2026-11-08,False
BUS-005497,Iron Builders,Free,3,0.0,2026-02-26,2027-02-26,False
BUS-005498,Bright Media,Mid,3,81.27,2025-01-24,2027-01-24,False
BUS-005499,Iron Supply,Free,1,0.0,2024-10-25,2026-10-25,False
BUS-005500,Stellar Partners,Mid,8,38.55,2024-06-02,2027-06-02,False
BUS-005501,Pioneer Retail,Mid,12,71.55,2026-03-15,2027-03-15,True
BUS-005502,Stellar Studios,Free,2,0.0,2025-03-03,2027-03-03,False
BUS-005503,Cedar Studios,Free,1,0.0,2025-02-14,2027-02-14,False
BUS-005504,Vertex Foods,Free,2,0.0,2024-02-05,2027-02-04,False
BUS-005505,Vertex Consulting,Free,1,0.0,2023-07-21,2026-07-20,False
BUS-005506,Umbra Trading,Free,3,0.0,2025-03-05,2027-03-05,False
BUS-005507,Globex Labs,Free,1,0.0,2023-09-12,2026-09-11,False
BUS-005508,Nova Retail,Free,3,0.0,2024-08-03,2026-08-03,False
BUS-005509,Iron Labs,Free,1,0.0,2025-03-12,2027-03-12,False
BUS-005510,Stellar Bakery,Free,1,0.0,2025-01-12,2027-01-12,False
BUS-005511,Cedar Auto,Mid,11,92.11,2023-06-16,2026-06-15,False
BUS-005512,Pioneer Partners,Free,1,0.0,2025-08-16,2026-08-16,False
BUS-005513,Iron Foods,Premium,90,703.15,2024-10-30,2026-10-30,False
BUS-005514,Pioneer Bakery,Free,3,0.0,2023-05-28,2027-05-27,False
BUS-005515,Acme Supply,Free,2,0.0,2024-03-06,2027-03-06,False
BUS-005516,Summit Health,Free,3,0.0,2024-05-04,2027-05-04,False
BUS-005517,Quantum Works,Mid,14,40.09,2024-04-12,2027-04-12,False
BUS-005518,Nova Works,Mid,5,60.46,2026-03-04,2027-03-04,False
BUS-005519,Pioneer Retail,Free,3,0.0,2023-12-09,2026-12-08,False
BUS-005520,Stellar Trading,Free,1,0.0,2023-05-23,2027-05-22,False
BUS-005521,Stellar Retail,Free,2,0.0,2023-09-18,2026-09-17,False
BUS-005522,Quantum Consulting,Free,2,0.0,2026-03-19,2027-03-19,False
BUS-005523,Bright Auto,Free,3,0.0,2024-03-29,2027-03-29,False
BUS-005524,Acme Supply,Mid,15,35.65,2026-03-04,2027-03-04,True
BUS-005525,Apex Trading,Free,3,0.0,2023-05-27,2027-05-26,False
BUS-005526,Summit Partners,Free,2,0.0,2025-02-01,2027-02-01,False
BUS-005527,Bright Foods,Free,1,0.0,2024-09-02,2026-09-02,False
BUS-005528,Initech Labs,Free,3,0.0,2024-05-01,2027-05-01,False
BUS-005529,Summit Studios,Free,2,0.0,2025-04-20,2027-04-20,False
BUS-005530,Harbor Auto,Premium,58,251.34,2025-10-05,2026-10-05,False
BUS-005531,Bright Foods,Mid,9,46.94,2023-11-12,2026-11-11,False
BUS-005532,Pioneer Media,Mid,7,73.06,2024-09-20,2026-09-20,True
BUS-005533,Pioneer Retail,Mid,7,59.03,2023-11-25,2026-11-24,False
BUS-005534,Cobalt Retail,Free,1,0.0,2023-06-18,2026-06-17,False
BUS-005535,Acme Studios,Free,1,0.0,2025-10-30,2026-10-30,False
BUS-005536,Quantum Consulting,Mid,10,95.8,2024-03-17,2027-03-17,False
BUS-005537,Stellar Consulting,Free,2,0.0,2023-10-03,2026-10-02,False
BUS-005538,Summit Works,Free,3,0.0,2025-03-12,2027-03-12,False
BUS-005539,Bright Supply,Free,1,0.0,2025-12-22,2026-12-22,False
BUS-005540,Globex Labs,Free,1,0.0,2025-08-24,2026-08-24,False
BUS-005541,Apex Labs,Free,3,0.0,2023-12-04,2026-12-03,False
BUS-005542,Summit Works,Mid,6,98.33,2025-06-23,2026-06-23,False
BUS-005543,Pioneer Auto,Mid,11,92.06,2025-03-26,2027-03-26,False
BUS-005544,Acme Retail,Mid,7,36.4,2023-12-04,2026-12-03,False
BUS-005545,Pioneer Bakery,Free,2,0.0,2024-09-12,2026-09-12,False
BUS-005546,Quantum Builders,Free,2,0.0,2023-08-03,2026-08-02,False
BUS-005547,Cedar Partners,Free,3,0.0,2024-08-28,2026-08-28,False
BUS-005548,Globex Media,Mid,14,97.23,2025-01-11,2027-01-11,False
BUS-005549,Harbor Supply,Free,3,0.0,2026-03-04,2027-03-04,False
BUS-005550,Iron Health,Free,1,0.0,2025-04-08,2027-04-08,False
BUS-005551,Iron Builders,Mid,10,36.34,2023-07-10,2026-07-09,False
BUS-005552,Globex Supply,Free,2,0.0,2024-05-08,2027-05-08,False
BUS-005553,Globex Supply,Free,3,0.0,2025-02-20,2027-02-20,False
BUS-005554,Nova Foods,Free,2,0.0,2026-01-06,2027-01-06,False
BUS-005555,Cedar Supply,Free,3,0.0,2024-02-26,2027-02-25,False
BUS-005556,Quantum Auto,Mid,13,41.58,2025-02-03,2027-02-03,False
BUS-005557,Vertex Bakery,Free,2,0.0,2024-06-28,2026-06-28,False
BUS-005558,Apex Trading,Free,1,0.0,2024-05-06,2027-05-06,False
BUS-005559,Globex Retail,Mid,11,61.63,2026-04-24,2027-04-24,False
BUS-005560,Summit Supply,Free,2,0.0,2023-12-27,2026-12-26,False
BUS-005561,Stellar Partners,Free,2,0.0,2026-01-04,2027-01-04,False
BUS-005562,Iron Group,Free,2,0.0,2024-10-16,2026-10-16,False
BUS-005563,Vertex Consulting,Mid,12,38.58,2025-11-18,2026-11-18,False
BUS-005564,Quantum Supply,Free,2,0.0,2026-02-03,2027-02-03,False
BUS-005565,Initech Trading,Mid,8,68.59,2024-01-18,2027-01-17,False
BUS-005566,Harbor Foods,Free,2,0.0,2025-08-26,2026-08-26,False
BUS-005567,Bright Supply,Free,2,0.0,2025-08-09,2026-08-09,False
BUS-005568,Harbor Media,Free,1,0.0,2023-06-14,2026-06-13,False
BUS-005569,Cobalt Retail,Mid,15,90.38,2025-05-27,2027-05-27,False
BUS-005570,Summit Auto,Mid,3,37.41,2026-03-02,2027-03-02,True
BUS-005571,Pioneer Trading,Premium,22,727.87,2025-10-27,2026-10-27,False
BUS-005572,Summit Bakery,Free,3,0.0,2025-10-31,2026-10-31,False
BUS-005573,Globex Auto,Free,2,0.0,2024-03-30,2027-03-30,False
BUS-005574,Quantum Group,Free,3,0.0,2025-10-22,2026-10-22,False
BUS-005575,Bright Partners,Free,1,0.0,2023-07-12,2026-07-11,False
BUS-005576,Summit Studios,Free,1,0.0,2026-04-11,2027-04-11,False
BUS-005577,Umbra Group,Mid,6,79.5,2024-04-16,2027-04-16,True
BUS-005578,Stellar Studios,Free,3,0.0,2025-02-08,2027-02-08,False
BUS-005579,Pioneer Consulting,Free,1,0.0,2024-10-09,2026-10-09,False
BUS-005580,Globex Trading,Premium,15,487.52,2024-11-07,2026-11-07,False
BUS-005581,Cobalt Partners,Premium,37,436.8,2025-12-06,2026-12-06,False
BUS-005582,Apex Studios,Free,3,0.0,2024-05-20,2027-05-20,False
BUS-005583,Initech Consulting,Mid,7,67.86,2024-02-29,2027-02-28,False
BUS-005584,Globex Supply,Premium,26,582.49,2025-01-19,2027-01-19,False
BUS-005585,Cobalt Logistics,Mid,16,55.94,2025-12-05,2026-12-05,False
BUS-005586,Globex Logistics,Free,1,0.0,2023-12-03,2026-12-02,False
BUS-005587,Quantum Foods,Free,1,0.0,2025-08-08,2026-08-08,False
BUS-005588,Pioneer Partners,Free,1,0.0,2024-07-09,2026-07-09,False
BUS-005589,Quantum Bakery,Mid,17,39.5,2023-12-08,2026-12-07,False
BUS-005590,Umbra Labs,Mid,16,76.39,2023-12-05,2026-12-04,False
BUS-005591,Globex Health,Premium,59,529.96,2024-01-27,2027-01-26,False
BUS-005592,Initech Logistics,Free,2,0.0,2025-06-04,2026-06-04,False
BUS-005593,Bright Labs,Free,1,0.0,2025-02-14,2027-02-14,False
BUS-005594,Umbra Labs,Free,2,0.0,2024-10-20,2026-10-20,False
BUS-005595,Globex Logistics,Free,3,0.0,2024-01-22,2027-01-21,False
BUS-005596,Quantum Builders,Mid,10,93.49,2024-11-25,2026-11-25,True
BUS-005597,Cedar Auto,Free,2,0.0,2024-11-11,2026-11-11,False
BUS-005598,Harbor Trading,Free,2,0.0,2026-04-11,2027-04-11,False
BUS-005599,Cedar Media,Free,1,0.0,2023-10-12,2026-10-11,False
BUS-005600,Pioneer Trading,Free,3,0.0,2025-02-07,2027-02-07,False
BUS-005601,Initech Health,Free,1,0.0,2024-10-20,2026-10-20,False
BUS-005602,Summit Auto,Free,3,0.0,2026-04-02,2027-04-02,False
BUS-005603,Bright Consulting,Free,3,0.0,2023-11-09,2026-11-08,False
BUS-005604,Iron Supply,Free,1,0.0,2024-09-22,2026-09-22,False
BUS-005605,Umbra Supply,Mid,12,35.99,2024-05-27,2027-05-27,False
BUS-005606,Apex Bakery,Premium,46,447.22,2023-05-26,2027-05-25,False
BUS-005607,Harbor Labs,Free,2,0.0,2024-03-27,2027-03-27,False
BUS-005608,Nova Works,Free,3,0.0,2024-03-02,2027-03-02,False
BUS-005609,Apex Studios,Premium,20,222.58,2024-02-25,2027-02-24,False
BUS-005610,Summit Studios,Mid,11,57.93,2026-04-18,2027-04-18,False
BUS-005611,Cobalt Trading,Free,2,0.0,2024-01-10,2027-01-09,False
BUS-005612,Vertex Partners,Free,2,0.0,2024-03-20,2027-03-20,False
BUS-005613,Pioneer Partners,Mid,16,77.87,2026-02-02,2027-02-02,True
BUS-005614,Harbor Studios,Premium,36,202.04,2025-07-06,2026-07-06,False
BUS-005615,Nova Media,Free,1,0.0,2024-06-07,2026-06-07,False
BUS-005616,Summit Supply,Mid,9,88.18,2026-05-03,2027-05-03,False
BUS-005617,Globex Media,Premium,67,257.85,2024-04-23,2027-04-23,False
BUS-005618,Initech Retail,Mid,3,73.82,2025-01-23,2027-01-23,False
BUS-005619,Quantum Health,Mid,11,49.05,2024-01-08,2027-01-07,True
BUS-005620,Initech Studios,Mid,6,40.46,2025-08-24,2026-08-24,True
BUS-005621,Quantum Bakery,Premium,84,312.52,2024-11-22,2026-11-22,False
BUS-005622,Acme Partners,Mid,7,93.61,2025-12-02,2026-12-02,False
BUS-005623,Iron Partners,Free,2,0.0,2025-03-27,2027-03-27,False
BUS-005624,Nova Bakery,Mid,11,40.58,2024-08-20,2026-08-20,True
BUS-005625,Quantum Logistics,Premium,64,708.34,2025-07-07,2026-07-07,False
BUS-005626,Initech Bakery,Free,3,0.0,2023-06-11,2026-06-10,False
BUS-005627,Summit Consulting,Mid,3,86.28,2024-03-11,2027-03-11,True
BUS-005628,Bright Retail,Premium,54,746.03,2023-06-06,2026-06-05,False
BUS-005629,Pioneer Studios,Mid,8,65.28,2023-10-23,2026-10-22,False
BUS-005630,Nova Retail,Free,3,0.0,2024-08-27,2026-08-27,False
BUS-005631,Summit Consulting,Mid,10,87.68,2025-07-03,2026-07-03,False
BUS-005632,Harbor Bakery,Free,2,0.0,2025-03-16,2027-03-16,False
BUS-005633,Vertex Labs,Free,2,0.0,2023-05-22,2027-05-21,False
BUS-005634,Harbor Auto,Free,1,0.0,2024-12-05,2026-12-05,False
BUS-005635,Vertex Partners,Free,3,0.0,2023-05-21,2027-05-20,False
BUS-005636,Apex Partners,Free,2,0.0,2023-11-13,2026-11-12,False
BUS-005637,Nova Partners,Free,2,0.0,2026-02-03,2027-02-03,False
BUS-005638,Iron Logistics,Free,3,0.0,2023-07-14,2026-07-13,False
BUS-005639,Initech Retail,Mid,5,33.89,2023-09-10,2026-09-09,False
BUS-005640,Nova Supply,Mid,9,68.88,2025-04-11,2027-04-11,True
BUS-005641,Cobalt Health,Free,3,0.0,2026-02-23,2027-02-23,False
BUS-005642,Umbra Labs,Mid,4,47.98,2024-11-11,2026-11-11,False
BUS-005643,Apex Health,Mid,4,49.42,2024-09-25,2026-09-25,False
BUS-005644,Cedar Retail,Free,2,0.0,2024-08-04,2026-08-04,False
BUS-005645,Umbra Bakery,Free,3,0.0,2023-08-28,2026-08-27,False
BUS-005646,Iron Consulting,Mid,8,45.87,2024-12-23,2026-12-23,False
BUS-005647,Globex Retail,Mid,16,73.07,2026-03-07,2027-03-07,True
BUS-005648,Cobalt Auto,Mid,7,45.84,2024-08-25,2026-08-25,False
BUS-005649,Initech Partners,Mid,11,79.07,2024-01-09,2027-01-08,False
BUS-005650,Umbra Auto,Free,1,0.0,2025-08-10,2026-08-10,False
BUS-005651,Bright Foods,Mid,5,64.94,2024-11-28,2026-11-28,False
BUS-005652,Globex Retail,Free,2,0.0,2024-09-21,2026-09-21,False
BUS-005653,Vertex Foods,Free,1,0.0,2025-05-27,2027-05-27,False
BUS-005654,Iron Labs,Premium,51,308.42,2026-02-10,2027-02-10,False
BUS-005655,Summit Retail,Free,1,0.0,2025-09-06,2026-09-06,False
BUS-005656,Cobalt Builders,Mid,11,62.43,2023-10-06,2026-10-05,False
BUS-005657,Apex Supply,Free,1,0.0,2025-02-06,2027-02-06,False
BUS-005658,Acme Labs,Free,2,0.0,2024-02-01,2027-01-31,False
BUS-005659,Nova Bakery,Mid,10,56.43,2025-07-23,2026-07-23,True
BUS-005660,Umbra Retail,Premium,33,622.47,2025-08-17,2026-08-17,False
BUS-005661,Cobalt Builders,Premium,74,399.2,2025-06-01,2027-06-01,False
BUS-005662,Stellar Labs,Mid,5,59.87,2025-02-17,2027-02-17,False
BUS-005663,Vertex Trading,Premium,56,536.31,2023-12-04,2026-12-03,False
BUS-005664,Globex Builders,Premium,61,546.08,2024-02-11,2027-02-10,False
BUS-005665,Vertex Retail,Free,1,0.0,2025-10-23,2026-10-23,False
BUS-005666,Harbor Builders,Free,2,0.0,2025-03-09,2027-03-09,False
BUS-005667,Bright Auto,Mid,11,36.41,2023-06-03,2027-06-02,False
BUS-005668,Umbra Labs,Free,2,0.0,2025-04-28,2027-04-28,False
BUS-005669,Cobalt Labs,Premium,40,430.61,2025-11-05,2026-11-05,False
BUS-005670,Apex Builders,Free,3,0.0,2025-01-28,2027-01-28,False
BUS-005671,Pioneer Auto,Mid,11,36.64,2024-01-14,2027-01-13,False
BUS-005672,Cedar Consulting,Mid,16,68.67,2024-04-02,2027-04-02,False
BUS-005673,Stellar Bakery,Free,1,0.0,2023-07-16,2026-07-15,False
BUS-005674,Apex Media,Free,2,0.0,2025-04-03,2027-04-03,False
BUS-005675,Cobalt Partners,Mid,5,64.22,2023-10-03,2026-10-02,False
BUS-005676,Pioneer Group,Free,3,0.0,2025-03-01,2027-03-01,False
BUS-005677,Cobalt Builders,Free,2,0.0,2025-11-03,2026-11-03,False
BUS-005678,Acme Health,Premium,19,500.89,2025-02-08,2027-02-08,False
BUS-005679,Stellar Retail,Free,2,0.0,2025-08-11,2026-08-11,False
BUS-005680,Umbra Auto,Mid,3,77.57,2023-08-05,2026-08-04,False
BUS-005681,Quantum Bakery,Premium,14,206.39,2025-11-18,2026-11-18,False
BUS-005682,Summit Health,Free,3,0.0,2026-05-04,2027-05-04,False
BUS-005683,Cedar Partners,Free,1,0.0,2024-01-10,2027-01-09,False
BUS-005684,Apex Bakery,Mid,15,35.22,2026-04-08,2027-04-08,True
BUS-005685,Acme Health,Mid,9,84.41,2024-12-08,2026-12-08,False
BUS-005686,Cobalt Foods,Mid,15,76.11,2025-11-02,2026-11-02,False
BUS-005687,Iron Supply,Free,1,0.0,2024-03-14,2027-03-14,False
BUS-005688,Iron Consulting,Free,1,0.0,2024-03-03,2027-03-03,False
BUS-005689,Globex Consulting,Premium,84,555.35,2025-09-04,2026-09-04,False
BUS-005690,Vertex Trading,Mid,10,42.68,2024-08-17,2026-08-17,False
BUS-005691,Vertex Builders,Free,2,0.0,2023-11-18,2026-11-17,False
BUS-005692,Pioneer Auto,Premium,89,740.51,2025-10-04,2026-10-04,False
BUS-005693,Cobalt Works,Premium,66,520.84,2025-06-17,2026-06-17,False
BUS-005694,Summit Bakery,Free,1,0.0,2024-06-16,2026-06-16,False
BUS-005695,Vertex Group,Mid,10,77.31,2025-03-09,2027-03-09,False
BUS-005696,Harbor Group,Free,3,0.0,2023-12-18,2026-12-17,False
BUS-005697,Initech Trading,Free,3,0.0,2023-12-26,2026-12-25,False
BUS-005698,Stellar Auto,Premium,77,355.81,2023-09-06,2026-09-05,False
BUS-005699,Stellar Retail,Free,2,0.0,2024-09-11,2026-09-11,False
BUS-005700,Globex Consulting,Premium,62,314.28,2023-07-23,2026-07-22,False
BUS-005701,Apex Partners,Free,1,0.0,2023-08-05,2026-08-04,False
BUS-005702,Cedar Media,Mid,17,86.13,2024-05-16,2027-05-16,False
BUS-005703,Apex Builders,Free,3,0.0,2024-03-02,2027-03-02,False
BUS-005704,Pioneer Auto,Mid,13,48.56,2023-11-10,2026-11-09,False
BUS-005705,Cedar Media,Mid,15,81.68,2024-10-18,2026-10-18,False
BUS-005706,Pioneer Foods,Mid,14,74.7,2024-12-02,2026-12-02,True
BUS-005707,Cedar Supply,Free,1,0.0,2026-04-23,2027-04-23,False
BUS-005708,Harbor Labs,Free,1,0.0,2024-11-21,2026-11-21,False
BUS-005709,Globex Partners,Free,2,0.0,2024-10-09,2026-10-09,False
BUS-005710,Stellar Retail,Free,2,0.0,2025-01-19,2027-01-19,False
BUS-005711,Umbra Foods,Mid,8,94.74,2025-04-13,2027-04-13,False
BUS-005712,Globex Builders,Free,2,0.0,2024-08-22,2026-08-22,False
BUS-005713,Cedar Logistics,Mid,3,63.23,2023-10-08,2026-10-07,False
BUS-005714,Stellar Consulting,Free,3,0.0,2024-03-04,2027-03-04,False
BUS-005715,Globex Studios,Mid,14,48.03,2026-03-05,2027-03-05,False
BUS-005716,Iron Group,Free,3,0.0,2025-01-18,2027-01-18,False
BUS-005717,Iron Builders,Free,2,0.0,2024-02-16,2027-02-15,False
BUS-005718,Globex Foods,Mid,7,78.42,2024-02-17,2027-02-16,False
BUS-005719,Stellar Partners,Free,1,0.0,2023-08-14,2026-08-13,False
BUS-005720,Globex Health,Free,2,0.0,2025-07-08,2026-07-08,False
BUS-005721,Cobalt Group,Mid,4,33.74,2025-11-04,2026-11-04,True
BUS-005722,Harbor Bakery,Free,3,0.0,2025-09-21,2026-09-21,False
BUS-005723,Iron Partners,Free,3,0.0,2024-11-13,2026-11-13,False
BUS-005724,Acme Group,Mid,10,44.15,2025-03-28,2027-03-28,False
